# diffkk: no title lines specified
#------------------------
#   energy    f1        f2        f1_cl     f2_cl
  8535.0000      -0.66543559        2.9113252      -0.66543559        2.9113252
  8536.0000      -0.66469125        2.9107751      -0.66469125        2.9107751
  8537.0000      -0.66394757        2.9102251      -0.66394757        2.9102251
  8538.0000      -0.66320457        2.9096753      -0.66320457        2.9096753
  8539.0000      -0.66246223        2.9091256      -0.66246223        2.9091256
  8540.0000      -0.66172056        2.9085761      -0.66172056        2.9085761
  8541.0000      -0.66097956        2.9080267      -0.66097956        2.9080267
  8542.0000      -0.66023922        2.9074775      -0.66023922        2.9074775
  8543.0000      -0.65949955        2.9069284      -0.65949955        2.9069284
  8544.0000      -0.65876055        2.9063794      -0.65876055        2.9063794
  8545.0000      -0.65802220        2.9058306      -0.65802220        2.9058306
  8546.0000      -0.65728452        2.9052819      -0.65728452        2.9052819
  8547.0000      -0.65654750        2.9047334      -0.65654750        2.9047334
  8548.0000      -0.65581115        2.9041850      -0.65581115        2.9041850
  8549.0000      -0.65507545        2.9036367      -0.65507545        2.9036367
  8550.0000      -0.65434041        2.9030886      -0.65434041        2.9030886
  8551.0000      -0.65360603        2.9025407      -0.65360603        2.9025407
  8552.0000      -0.65287231        2.9019928      -0.65287231        2.9019928
  8553.0000      -0.65213924        2.9014451      -0.65213924        2.9014451
  8554.0000      -0.65140683        2.9008976      -0.65140683        2.9008976
  8555.0000      -0.65067507        2.9003502      -0.65067507        2.9003502
  8556.0000      -0.64994397        2.8998029      -0.64994397        2.8998029
  8557.0000      -0.64921352        2.8992558      -0.64921352        2.8992558
  8558.0000      -0.64848372        2.8987088      -0.64848372        2.8987088
  8559.0000      -0.64775458        2.8981620      -0.64775458        2.8981620
  8560.0000      -0.64702608        2.8976153      -0.64702608        2.8976153
  8561.0000      -0.64629824        2.8970687      -0.64629824        2.8970687
  8562.0000      -0.64557104        2.8965223      -0.64557104        2.8965223
  8563.0000      -0.64484449        2.8959761      -0.64484449        2.8959761
  8564.0000      -0.64411859        2.8954299      -0.64411859        2.8954299
  8565.0000      -0.64339334        2.8948839      -0.64339334        2.8948839
  8566.0000      -0.64266873        2.8943381      -0.64266873        2.8943381
  8567.0000      -0.64194476        2.8937924      -0.64194476        2.8937924
  8568.0000      -0.64122144        2.8932468      -0.64122144        2.8932468
  8569.0000      -0.64049876        2.8927014      -0.64049876        2.8927014
  8570.0000      -0.63977673        2.8921561      -0.63977673        2.8921561
  8571.0000      -0.63905533        2.8916109      -0.63905533        2.8916109
  8572.0000      -0.63833458        2.8910659      -0.63833458        2.8910659
  8573.0000      -0.63761446        2.8905211      -0.63761446        2.8905211
  8574.0000      -0.63689498        2.8899763      -0.63689498        2.8899763
  8575.0000      -0.63617615        2.8894318      -0.63617615        2.8894318
  8576.0000      -0.63545794        2.8888873      -0.63545794        2.8888873
  8577.0000      -0.63474038        2.8883430      -0.63474038        2.8883430
  8578.0000      -0.63402345        2.8877988      -0.63402345        2.8877988
  8579.0000      -0.63330716        2.8872548      -0.63330716        2.8872548
  8580.0000      -0.63259150        2.8867109      -0.63259150        2.8867109
  8581.0000      -0.63187647        2.8861672      -0.63187647        2.8861672
  8582.0000      -0.63116207        2.8856236      -0.63116207        2.8856236
  8583.0000      -0.63044831        2.8850801      -0.63044831        2.8850801
  8584.0000      -0.62973517        2.8845368      -0.62973517        2.8845368
  8585.0000      -0.62902267        2.8839936      -0.62902267        2.8839936
  8586.0000      -0.62831080        2.8834506      -0.62831080        2.8834506
  8587.0000      -0.62759955        2.8829077      -0.62759955        2.8829077
  8588.0000      -0.62688893        2.8823649      -0.62688893        2.8823649
  8589.0000      -0.62617894        2.8818223      -0.62617894        2.8818223
  8590.0000      -0.62546957        2.8812798      -0.62546957        2.8812798
  8591.0000      -0.62476083        2.8807375      -0.62476083        2.8807375
  8592.0000      -0.62405271        2.8801953      -0.62405271        2.8801953
  8593.0000      -0.62334522        2.8796532      -0.62334522        2.8796532
  8594.0000      -0.62263835        2.8791113      -0.62263835        2.8791113
  8595.0000      -0.62193210        2.8785695      -0.62193210        2.8785695
  8596.0000      -0.62122647        2.8780278      -0.62122647        2.8780278
  8597.0000      -0.62052146        2.8774863      -0.62052146        2.8774863
  8598.0000      -0.61981707        2.8769450      -0.61981707        2.8769450
  8599.0000      -0.61911330        2.8764037      -0.61911330        2.8764037
  8600.0000      -0.61841014        2.8758626      -0.61841014        2.8758626
  8601.0000      -0.61770761        2.8753217      -0.61770761        2.8753217
  8602.0000      -0.61700569        2.8747809      -0.61700569        2.8747809
  8603.0000      -0.61630438        2.8742402      -0.61630438        2.8742402
  8604.0000      -0.61560370        2.8736997      -0.61560370        2.8736997
  8605.0000      -0.61490362        2.8731593      -0.61490362        2.8731593
  8606.0000      -0.61420416        2.8726190      -0.61420416        2.8726190
  8607.0000      -0.61350531        2.8720789      -0.61350531        2.8720789
  8608.0000      -0.61280707        2.8715389      -0.61280707        2.8715389
  8609.0000      -0.61210944        2.8709991      -0.61210944        2.8709991
  8610.0000      -0.61141242        2.8704594      -0.61141242        2.8704594
  8611.0000      -0.61071601        2.8699198      -0.61071601        2.8699198
  8612.0000      -0.61002021        2.8693804      -0.61002021        2.8693804
  8613.0000      -0.60932502        2.8688411      -0.60932502        2.8688411
  8614.0000      -0.60863044        2.8683020      -0.60863044        2.8683020
  8615.0000      -0.60793646        2.8677630      -0.60793646        2.8677630
  8616.0000      -0.60724308        2.8672241      -0.60724308        2.8672241
  8617.0000      -0.60655032        2.8666854      -0.60655032        2.8666854
  8618.0000      -0.60585815        2.8661468      -0.60585815        2.8661468
  8619.0000      -0.60516659        2.8656084      -0.60516659        2.8656084
  8620.0000      -0.60447563        2.8650700      -0.60447563        2.8650700
  8621.0000      -0.60378527        2.8645319      -0.60378527        2.8645319
  8622.0000      -0.60309552        2.8639938      -0.60309552        2.8639938
  8623.0000      -0.60240636        2.8634559      -0.60240636        2.8634559
  8624.0000      -0.60171780        2.8629182      -0.60171780        2.8629182
  8625.0000      -0.60102984        2.8623806      -0.60102984        2.8623806
  8626.0000      -0.60034248        2.8618431      -0.60034248        2.8618431
  8627.0000      -0.59965572        2.8613057      -0.59965572        2.8613057
  8628.0000      -0.59896955        2.8607685      -0.59896955        2.8607685
  8629.0000      -0.59828398        2.8602315      -0.59828398        2.8602315
  8630.0000      -0.59759900        2.8596945      -0.59759900        2.8596945
  8631.0000      -0.59691462        2.8591577      -0.59691462        2.8591577
  8632.0000      -0.59623083        2.8586211      -0.59623083        2.8586211
  8633.0000      -0.59554763        2.8580846      -0.59554763        2.8580846
  8634.0000      -0.59486503        2.8575482      -0.59486503        2.8575482
  8635.0000      -0.59418301        2.8570119      -0.59418301        2.8570119
  8636.0000      -0.59350159        2.8564758      -0.59350159        2.8564758
  8637.0000      -0.59282076        2.8559399      -0.59282076        2.8559399
  8638.0000      -0.59214051        2.8554040      -0.59214051        2.8554040
  8639.0000      -0.59146086        2.8548683      -0.59146086        2.8548683
  8640.0000      -0.59078179        2.8543328      -0.59078179        2.8543328
  8641.0000      -0.59010331        2.8537974      -0.59010331        2.8537974
  8642.0000      -0.58942541        2.8532621      -0.58942541        2.8532621
  8643.0000      -0.58874810        2.8527269      -0.58874810        2.8527269
  8644.0000      -0.58807138        2.8521919      -0.58807138        2.8521919
  8645.0000      -0.58739523        2.8516571      -0.58739523        2.8516571
  8646.0000      -0.58671968        2.8511223      -0.58671968        2.8511223
  8647.0000      -0.58604470        2.8505878      -0.58604470        2.8505878
  8648.0000      -0.58537031        2.8500533      -0.58537031        2.8500533
  8649.0000      -0.58469649        2.8495190      -0.58469649        2.8495190
  8650.0000      -0.58402326        2.8489848      -0.58402326        2.8489848
  8651.0000      -0.58335061        2.8484507      -0.58335061        2.8484507
  8652.0000      -0.58267853        2.8479168      -0.58267853        2.8479168
  8653.0000      -0.58200703        2.8473831      -0.58200703        2.8473831
  8654.0000      -0.58133612        2.8468494      -0.58133612        2.8468494
  8655.0000      -0.58066577        2.8463159      -0.58066577        2.8463159
  8656.0000      -0.57999601        2.8457826      -0.57999601        2.8457826
  8657.0000      -0.57932682        2.8452493      -0.57932682        2.8452493
  8658.0000      -0.57865820        2.8447163      -0.57865820        2.8447163
  8659.0000      -0.57799016        2.8441833      -0.57799016        2.8441833
  8660.0000      -0.57732269        2.8436505      -0.57732269        2.8436505
  8661.0000      -0.57665579        2.8431178      -0.57665579        2.8431178
  8662.0000      -0.57598947        2.8425853      -0.57598947        2.8425853
  8663.0000      -0.57532371        2.8420529      -0.57532371        2.8420529
  8664.0000      -0.57465853        2.8415206      -0.57465853        2.8415206
  8665.0000      -0.57399392        2.8409885      -0.57399392        2.8409885
  8666.0000      -0.57332987        2.8404565      -0.57332987        2.8404565
  8667.0000      -0.57266640        2.8399246      -0.57266640        2.8399246
  8668.0000      -0.57200349        2.8393929      -0.57200349        2.8393929
  8669.0000      -0.57134115        2.8388613      -0.57134115        2.8388613
  8670.0000      -0.57067937        2.8383298      -0.57067937        2.8383298
  8671.0000      -0.57001816        2.8377985      -0.57001816        2.8377985
  8672.0000      -0.56935751        2.8372674      -0.56935751        2.8372674
  8673.0000      -0.56869743        2.8367363      -0.56869743        2.8367363
  8674.0000      -0.56803792        2.8362054      -0.56803792        2.8362054
  8675.0000      -0.56737896        2.8356746      -0.56737896        2.8356746
  8676.0000      -0.56672057        2.8351440      -0.56672057        2.8351440
  8677.0000      -0.56606274        2.8346135      -0.56606274        2.8346135
  8678.0000      -0.56540547        2.8340831      -0.56540547        2.8340831
  8679.0000      -0.56474876        2.8335529      -0.56474876        2.8335529
  8680.0000      -0.56409261        2.8330228      -0.56409261        2.8330228
  8681.0000      -0.56343702        2.8324928      -0.56343702        2.8324928
  8682.0000      -0.56278198        2.8319630      -0.56278198        2.8319630
  8683.0000      -0.56212751        2.8314333      -0.56212751        2.8314333
  8684.0000      -0.56147359        2.8309038      -0.56147359        2.8309038
  8685.0000      -0.56082022        2.8303744      -0.56082022        2.8303744
  8686.0000      -0.56016741        2.8298451      -0.56016741        2.8298451
  8687.0000      -0.55951516        2.8293159      -0.55951516        2.8293159
  8688.0000      -0.55886346        2.8287869      -0.55886346        2.8287869
  8689.0000      -0.55821231        2.8282581      -0.55821231        2.8282581
  8690.0000      -0.55756172        2.8277293      -0.55756172        2.8277293
  8691.0000      -0.55691168        2.8272007      -0.55691168        2.8272007
  8692.0000      -0.55626219        2.8266723      -0.55626219        2.8266723
  8693.0000      -0.55561325        2.8261439      -0.55561325        2.8261439
  8694.0000      -0.55496486        2.8256157      -0.55496486        2.8256157
  8695.0000      -0.55431702        2.8250877      -0.55431702        2.8250877
  8696.0000      -0.55366973        2.8245597      -0.55366973        2.8245597
  8697.0000      -0.55302298        2.8240319      -0.55302298        2.8240319
  8698.0000      -0.55237679        2.8235043      -0.55237679        2.8235043
  8699.0000      -0.55173114        2.8229767      -0.55173114        2.8229767
  8700.0000      -0.55108603        2.8224494      -0.55108603        2.8224494
  8701.0000      -0.55044148        2.8219221      -0.55044148        2.8219221
  8702.0000      -0.54979746        2.8213950      -0.54979746        2.8213950
  8703.0000      -0.54915399        2.8208680      -0.54915399        2.8208680
  8704.0000      -0.54851107        2.8203411      -0.54851107        2.8203411
  8705.0000      -0.54786869        2.8198144      -0.54786869        2.8198144
  8706.0000      -0.54722685        2.8192878      -0.54722685        2.8192878
  8707.0000      -0.54658555        2.8187614      -0.54658555        2.8187614
  8708.0000      -0.54594479        2.8182351      -0.54594479        2.8182351
  8709.0000      -0.54530457        2.8177089      -0.54530457        2.8177089
  8710.0000      -0.54466489        2.8171829      -0.54466489        2.8171829
  8711.0000      -0.54402575        2.8166570      -0.54402575        2.8166570
  8712.0000      -0.54338715        2.8161312      -0.54338715        2.8161312
  8713.0000      -0.54274909        2.8156055      -0.54274909        2.8156055
  8714.0000      -0.54211156        2.8150800      -0.54211156        2.8150800
  8715.0000      -0.54147457        2.8145547      -0.54147457        2.8145547
  8716.0000      -0.54083812        2.8140294      -0.54083812        2.8140294
  8717.0000      -0.54020220        2.8135043      -0.54020220        2.8135043
  8718.0000      -0.53956682        2.8129793      -0.53956682        2.8129793
  8719.0000      -0.53893197        2.8124545      -0.53893197        2.8124545
  8720.0000      -0.53829765        2.8119298      -0.53829765        2.8119298
  8721.0000      -0.53766386        2.8114052      -0.53766386        2.8114052
  8722.0000      -0.53703061        2.8108808      -0.53703061        2.8108808
  8723.0000      -0.53639789        2.8103565      -0.53639789        2.8103565
  8724.0000      -0.53576570        2.8098323      -0.53576570        2.8098323
  8725.0000      -0.53513404        2.8093083      -0.53513404        2.8093083
  8726.0000      -0.53450291        2.8087844      -0.53450291        2.8087844
  8727.0000      -0.53387231        2.8082606      -0.53387231        2.8082606
  8728.0000      -0.53324223        2.8077370      -0.53324223        2.8077370
  8729.0000      -0.53261269        2.8072135      -0.53261269        2.8072135
  8730.0000      -0.53198367        2.8066901      -0.53198367        2.8066901
  8731.0000      -0.53135517        2.8061669      -0.53135517        2.8061669
  8732.0000      -0.53072721        2.8056438      -0.53072721        2.8056438
  8733.0000      -0.53009976        2.8051208      -0.53009976        2.8051208
  8734.0000      -0.52947285        2.8045980      -0.52947285        2.8045980
  8735.0000      -0.52884645        2.8040753      -0.52884645        2.8040753
  8736.0000      -0.52822058        2.8035527      -0.52822058        2.8035527
  8737.0000      -0.52759523        2.8030303      -0.52759523        2.8030303
  8738.0000      -0.52697041        2.8025080      -0.52697041        2.8025080
  8739.0000      -0.52634610        2.8019858      -0.52634610        2.8019858
  8740.0000      -0.52572232        2.8014638      -0.52572232        2.8014638
  8741.0000      -0.52509906        2.8009419      -0.52509906        2.8009419
  8742.0000      -0.52447631        2.8004201      -0.52447631        2.8004201
  8743.0000      -0.52385409        2.7998985      -0.52385409        2.7998985
  8744.0000      -0.52323238        2.7993770      -0.52323238        2.7993770
  8745.0000      -0.52261119        2.7988556      -0.52261119        2.7988556
  8746.0000      -0.52199052        2.7983344      -0.52199052        2.7983344
  8747.0000      -0.52137037        2.7978132      -0.52137037        2.7978132
  8748.0000      -0.52075073        2.7972923      -0.52075073        2.7972923
  8749.0000      -0.52013161        2.7967714      -0.52013161        2.7967714
  8750.0000      -0.51951300        2.7962507      -0.51951300        2.7962507
  8751.0000      -0.51889490        2.7957302      -0.51889490        2.7957302
  8752.0000      -0.51827732        2.7952097      -0.51827732        2.7952097
  8753.0000      -0.51766025        2.7946894      -0.51766025        2.7946894
  8754.0000      -0.51704370        2.7941692      -0.51704370        2.7941692
  8755.0000      -0.51642766        2.7936492      -0.51642766        2.7936492
  8756.0000      -0.51581212        2.7931293      -0.51581212        2.7931293
  8757.0000      -0.51519710        2.7926095      -0.51519710        2.7926095
  8758.0000      -0.51458259        2.7920898      -0.51458259        2.7920898
  8759.0000      -0.51396859        2.7915703      -0.51396859        2.7915703
  8760.0000      -0.51335509        2.7910509      -0.51335509        2.7910509
  8761.0000      -0.51274211        2.7905317      -0.51274211        2.7905317
  8762.0000      -0.51212963        2.7900126      -0.51212963        2.7900126
  8763.0000      -0.51151766        2.7894936      -0.51151766        2.7894936
  8764.0000      -0.51090620        2.7889747      -0.51090620        2.7889747
  8765.0000      -0.51029524        2.7884560      -0.51029524        2.7884560
  8766.0000      -0.50968479        2.7879374      -0.50968479        2.7879374
  8767.0000      -0.50907484        2.7874189      -0.50907484        2.7874189
  8768.0000      -0.50846539        2.7869006      -0.50846539        2.7869006
  8769.0000      -0.50785645        2.7863824      -0.50785645        2.7863824
  8770.0000      -0.50724802        2.7858643      -0.50724802        2.7858643
  8771.0000      -0.50664008        2.7853464      -0.50664008        2.7853464
  8772.0000      -0.50603265        2.7848286      -0.50603265        2.7848286
  8773.0000      -0.50542572        2.7843109      -0.50542572        2.7843109
  8774.0000      -0.50481929        2.7837934      -0.50481929        2.7837934
  8775.0000      -0.50421336        2.7832760      -0.50421336        2.7832760
  8776.0000      -0.50360792        2.7827587      -0.50360792        2.7827587
  8777.0000      -0.50300299        2.7822416      -0.50300299        2.7822416
  8778.0000      -0.50239856        2.7817246      -0.50239856        2.7817246
  8779.0000      -0.50179462        2.7812077      -0.50179462        2.7812077
  8780.0000      -0.50119118        2.7806909      -0.50119118        2.7806909
  8781.0000      -0.50058824        2.7801743      -0.50058824        2.7801743
  8782.0000      -0.49998580        2.7796578      -0.49998580        2.7796578
  8783.0000      -0.49938385        2.7791415      -0.49938385        2.7791415
  8784.0000      -0.49878239        2.7786252      -0.49878239        2.7786252
  8785.0000      -0.49818143        2.7781091      -0.49818143        2.7781091
  8786.0000      -0.49758096        2.7775932      -0.49758096        2.7775932
  8787.0000      -0.49698099        2.7770773      -0.49698099        2.7770773
  8788.0000      -0.49638151        2.7765616      -0.49638151        2.7765616
  8789.0000      -0.49578252        2.7760461      -0.49578252        2.7760461
  8790.0000      -0.49518402        2.7755306      -0.49518402        2.7755306
  8791.0000      -0.49458601        2.7750153      -0.49458601        2.7750153
  8792.0000      -0.49398850        2.7745001      -0.49398850        2.7745001
  8793.0000      -0.49339147        2.7739851      -0.49339147        2.7739851
  8794.0000      -0.49279494        2.7734702      -0.49279494        2.7734702
  8795.0000      -0.49219889        2.7729554      -0.49219889        2.7729554
  8796.0000      -0.49160333        2.7724407      -0.49160333        2.7724407
  8797.0000      -0.49100826        2.7719262      -0.49100826        2.7719262
  8798.0000      -0.49041367        2.7714118      -0.49041367        2.7714118
  8799.0000      -0.48981958        2.7708975      -0.48981958        2.7708975
  8800.0000      -0.48922596        2.7703834      -0.48922596        2.7703834
  8801.0000      -0.48863284        2.7698694      -0.48863284        2.7698694
  8802.0000      -0.48804020        2.7693555      -0.48804020        2.7693555
  8803.0000      -0.48744804        2.7688418      -0.48744804        2.7688418
  8804.0000      -0.48685637        2.7683282      -0.48685637        2.7683282
  8805.0000      -0.48626518        2.7678147      -0.48626518        2.7678147
  8806.0000      -0.48567447        2.7673013      -0.48567447        2.7673013
  8807.0000      -0.48508425        2.7667881      -0.48508425        2.7667881
  8808.0000      -0.48449450        2.7662750      -0.48449450        2.7662750
  8809.0000      -0.48390524        2.7657620      -0.48390524        2.7657620
  8810.0000      -0.48331646        2.7652492      -0.48331646        2.7652492
  8811.0000      -0.48272816        2.7647365      -0.48272816        2.7647365
  8812.0000      -0.48214034        2.7642239      -0.48214034        2.7642239
  8813.0000      -0.48155300        2.7637115      -0.48155300        2.7637115
  8814.0000      -0.48096613        2.7631992      -0.48096613        2.7631992
  8815.0000      -0.48037975        2.7626870      -0.48037975        2.7626870
  8816.0000      -0.47979384        2.7621749      -0.47979384        2.7621749
  8817.0000      -0.47920841        2.7616630      -0.47920841        2.7616630
  8818.0000      -0.47862345        2.7611512      -0.47862345        2.7611512
  8819.0000      -0.47803897        2.7606396      -0.47803897        2.7606396
  8820.0000      -0.47745497        2.7601280      -0.47745497        2.7601280
  8821.0000      -0.47687144        2.7596166      -0.47687144        2.7596166
  8822.0000      -0.47628838        2.7591053      -0.47628838        2.7591053
  8823.0000      -0.47570580        2.7585942      -0.47570580        2.7585942
  8824.0000      -0.47512369        2.7580832      -0.47512369        2.7580832
  8825.0000      -0.47454206        2.7575723      -0.47454206        2.7575723
  8826.0000      -0.47396089        2.7570615      -0.47396089        2.7570615
  8827.0000      -0.47338020        2.7565509      -0.47338020        2.7565509
  8828.0000      -0.47279998        2.7560404      -0.47279998        2.7560404
  8829.0000      -0.47222023        2.7555300      -0.47222023        2.7555300
  8830.0000      -0.47164095        2.7550198      -0.47164095        2.7550198
  8831.0000      -0.47106213        2.7545097      -0.47106213        2.7545097
  8832.0000      -0.47048379        2.7539997      -0.47048379        2.7539997
  8833.0000      -0.46990592        2.7534898      -0.46990592        2.7534898
  8834.0000      -0.46932851        2.7529801      -0.46932851        2.7529801
  8835.0000      -0.46875157        2.7524705      -0.46875157        2.7524705
  8836.0000      -0.46817510        2.7519610      -0.46817510        2.7519610
  8837.0000      -0.46759909        2.7514517      -0.46759909        2.7514517
  8838.0000      -0.46702355        2.7509425      -0.46702355        2.7509425
  8839.0000      -0.46644848        2.7504334      -0.46644848        2.7504334
  8840.0000      -0.46587387        2.7499245      -0.46587387        2.7499245
  8841.0000      -0.46529972        2.7494156      -0.46529972        2.7494156
  8842.0000      -0.46472604        2.7489069      -0.46472604        2.7489069
  8843.0000      -0.46415282        2.7483984      -0.46415282        2.7483984
  8844.0000      -0.46358007        2.7478899      -0.46358007        2.7478899
  8845.0000      -0.46300777        2.7473816      -0.46300777        2.7473816
  8846.0000      -0.46243594        2.7468734      -0.46243594        2.7468734
  8847.0000      -0.46186457        2.7463654      -0.46186457        2.7463654
  8848.0000      -0.46129366        2.7458575      -0.46129366        2.7458575
  8849.0000      -0.46072321        2.7453497      -0.46072321        2.7453497
  8850.0000      -0.46015322        2.7448420      -0.46015322        2.7448420
  8851.0000      -0.45958369        2.7443345      -0.45958369        2.7443345
  8852.0000      -0.45901462        2.7438270      -0.45901462        2.7438270
  8853.0000      -0.45844600        2.7433198      -0.45844600        2.7433198
  8854.0000      -0.45787784        2.7428126      -0.45787784        2.7428126
  8855.0000      -0.45731014        2.7423056      -0.45731014        2.7423056
  8856.0000      -0.45674290        2.7417987      -0.45674290        2.7417987
  8857.0000      -0.45617611        2.7412919      -0.45617611        2.7412919
  8858.0000      -0.45560978        2.7407853      -0.45560978        2.7407853
  8859.0000      -0.45504391        2.7402787      -0.45504391        2.7402787
  8860.0000      -0.45447849        2.7397724      -0.45447849        2.7397724
  8861.0000      -0.45391352        2.7392661      -0.45391352        2.7392661
  8862.0000      -0.45334901        2.7387600      -0.45334901        2.7387600
  8863.0000      -0.45278494        2.7382540      -0.45278494        2.7382540
  8864.0000      -0.45222134        2.7377481      -0.45222134        2.7377481
  8865.0000      -0.45165818        2.7372423      -0.45165818        2.7372423
  8866.0000      -0.45109548        2.7367367      -0.45109548        2.7367367
  8867.0000      -0.45053322        2.7362312      -0.45053322        2.7362312
  8868.0000      -0.44997142        2.7357259      -0.44997142        2.7357259
  8869.0000      -0.44941007        2.7352206      -0.44941007        2.7352206
  8870.0000      -0.44884917        2.7347155      -0.44884917        2.7347155
  8871.0000      -0.44828872        2.7342105      -0.44828872        2.7342105
  8872.0000      -0.44772871        2.7337057      -0.44772871        2.7337057
  8873.0000      -0.44716915        2.7332009      -0.44716915        2.7332009
  8874.0000      -0.44661005        2.7326963      -0.44661005        2.7326963
  8875.0000      -0.44605139        2.7321919      -0.44605139        2.7321919
  8876.0000      -0.44549317        2.7316875      -0.44549317        2.7316875
  8877.0000      -0.44493540        2.7311833      -0.44493540        2.7311833
  8878.0000      -0.44437808        2.7306792      -0.44437808        2.7306792
  8879.0000      -0.44382120        2.7301752      -0.44382120        2.7301752
  8880.0000      -0.44326477        2.7296714      -0.44326477        2.7296714
  8881.0000      -0.44270878        2.7291677      -0.44270878        2.7291677
  8882.0000      -0.44215324        2.7286641      -0.44215324        2.7286641
  8883.0000      -0.44159814        2.7281606      -0.44159814        2.7281606
  8884.0000      -0.44104348        2.7276573      -0.44104348        2.7276573
  8885.0000      -0.44048927        2.7271541      -0.44048927        2.7271541
  8886.0000      -0.43993549        2.7266510      -0.43993549        2.7266510
  8887.0000      -0.43938216        2.7261481      -0.43938216        2.7261481
  8888.0000      -0.43882927        2.7256452      -0.43882927        2.7256452
  8889.0000      -0.43827682        2.7251426      -0.43827682        2.7251426
  8890.0000      -0.43772481        2.7246400      -0.43772481        2.7246400
  8891.0000      -0.43717324        2.7241375      -0.43717324        2.7241375
  8892.0000      -0.43662211        2.7236352      -0.43662211        2.7236352
  8893.0000      -0.43607142        2.7231330      -0.43607142        2.7231330
  8894.0000      -0.43552116        2.7226310      -0.43552116        2.7226310
  8895.0000      -0.43497134        2.7221290      -0.43497134        2.7221290
  8896.0000      -0.43442196        2.7216272      -0.43442196        2.7216272
  8897.0000      -0.43387302        2.7211255      -0.43387302        2.7211255
  8898.0000      -0.43332451        2.7206240      -0.43332451        2.7206240
  8899.0000      -0.43277644        2.7201225      -0.43277644        2.7201225
  8900.0000      -0.43222881        2.7196212      -0.43222881        2.7196212
  8901.0000      -0.43168806        2.7191169      -0.43168806        2.7191169
  8902.0000      -0.43114774        2.7186127      -0.43114774        2.7186127
  8903.0000      -0.43060787        2.7181086      -0.43060787        2.7181086
  8904.0000      -0.43006843        2.7176047      -0.43006843        2.7176047
  8905.0000      -0.42952942        2.7171009      -0.42952942        2.7171009
  8906.0000      -0.42899085        2.7165972      -0.42899085        2.7165972
  8907.0000      -0.42845272        2.7160937      -0.42845272        2.7160937
  8908.0000      -0.42791502        2.7155904      -0.42791502        2.7155904
  8909.0000      -0.42737775        2.7150872      -0.42737775        2.7150872
  8910.0000      -0.42684092        2.7145841      -0.42684092        2.7145841
  8911.0000      -0.42630452        2.7140812      -0.42630452        2.7140812
  8912.0000      -0.42576855        2.7135784      -0.42576855        2.7135784
  8913.0000      -0.42523302        2.7130757      -0.42523302        2.7130757
  8914.0000      -0.42469791        2.7125732      -0.42469791        2.7125732
  8915.0000      -0.42416324        2.7120709      -0.42416324        2.7120709
  8916.0000      -0.42362900        2.7115686      -0.42362900        2.7115686
  8917.0000      -0.42309518        2.7110666      -0.42309518        2.7110666
  8918.0000      -0.42256180        2.7105646      -0.42256180        2.7105646
  8919.0000      -0.42202885        2.7100628      -0.42202885        2.7100628
  8920.0000      -0.42149632        2.7095612      -0.42149632        2.7095612
  8921.0000      -0.42096422        2.7090596      -0.42096422        2.7090596
  8922.0000      -0.42043255        2.7085583      -0.42043255        2.7085583
  8923.0000      -0.41990131        2.7080570      -0.41990131        2.7080570
  8924.0000      -0.41937049        2.7075560      -0.41937049        2.7075560
  8925.0000      -0.41884010        2.7070550      -0.41884010        2.7070550
  8926.0000      -0.41831014        2.7065542      -0.41831014        2.7065542
  8927.0000      -0.41778060        2.7060535      -0.41778060        2.7060535
  8928.0000      -0.41725148        2.7055530      -0.41725148        2.7055530
  8929.0000      -0.41672279        2.7050526      -0.41672279        2.7050526
  8930.0000      -0.41619453        2.7045524      -0.41619453        2.7045524
  8931.0000      -0.41566668        2.7040523      -0.41566668        2.7040523
  8932.0000      -0.41513926        2.7035523      -0.41513926        2.7035523
  8933.0000      -0.41461226        2.7030525      -0.41461226        2.7030525
  8934.0000      -0.41408569        2.7025528      -0.41408569        2.7025528
  8935.0000      -0.41355953        2.7020533      -0.41355953        2.7020533
  8936.0000      -0.41303380        2.7015539      -0.41303380        2.7015539
  8937.0000      -0.41250849        2.7010546      -0.41250849        2.7010546
  8938.0000      -0.41198359        2.7005555      -0.41198359        2.7005555
  8939.0000      -0.41145912        2.7000565      -0.41145912        2.7000565
  8940.0000      -0.41093506        2.6995577      -0.41093506        2.6995577
  8941.0000      -0.41041143        2.6990590      -0.41041143        2.6990590
  8942.0000      -0.40988821        2.6985605      -0.40988821        2.6985605
  8943.0000      -0.40936541        2.6980621      -0.40936541        2.6980621
  8944.0000      -0.40884303        2.6975638      -0.40884303        2.6975638
  8945.0000      -0.40832106        2.6970657      -0.40832106        2.6970657
  8946.0000      -0.40779951        2.6965677      -0.40779951        2.6965677
  8947.0000      -0.40727838        2.6960698      -0.40727838        2.6960698
  8948.0000      -0.40675766        2.6955721      -0.40675766        2.6955721
  8949.0000      -0.40623736        2.6950745      -0.40623736        2.6950745
  8950.0000      -0.40571747        2.6945771      -0.40571747        2.6945771
  8951.0000      -0.40519800        2.6940798      -0.40519800        2.6940798
  8952.0000      -0.40467894        2.6935826      -0.40467894        2.6935826
  8953.0000      -0.40416029        2.6930856      -0.40416029        2.6930856
  8954.0000      -0.40364205        2.6925888      -0.40364205        2.6925888
  8955.0000      -0.40312423        2.6920920      -0.40312423        2.6920920
  8956.0000      -0.40260682        2.6915954      -0.40260682        2.6915954
